id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
20677,725915028.0,3270.0,3,self-emp-not-inc,24367.0,10th,6.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,4,USA,united-states,1.0
1058,748627184.0,9607.0,0,private,109482.0,some-college,10.0,never-married,prof-specialty,own-child,white,male,0,0,4,USA,united-states,0.0
6262,891905452.0,2798.0,1,private,118941.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1.0
15360,964938562.0,7411.0,1,private,177675.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
281,858491089.0,2043.0,1,private,134737.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1.0
14846,258749312.0,5481.0,4,self-emp-not-inc,157588.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,4,USA,united-states,0.0
968,411449826.0,128.0,2,local-gov,126569.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
16001,806489059.0,3358.0,2,private,112656.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,0,USA,united-states,0.0
20337,159155141.0,7054.0,1,private,63921.0,5th-6th,3.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,MEX,mexico,0.0
1939,481290059.0,5135.0,2,private,178319.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1.0
27509,180265986.0,3887.0,4,private,60940.0,hs-grad,9.0,widowed,sales,not-in-family,white,female,3,0,3,FRA,france,1.0
17658,519118782.0,596.0,1,private,118710.0,masters,14.0,married-civ-spouse,tech-support,husband,white,male,0,3,2,USA,united-states,1.0
619,291339095.0,4717.0,0,,141445.0,10th,6.0,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0.0
18309,670102551.0,1634.0,1,private,335569.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
1742,217731515.0,1886.0,0,private,229296.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
17774,727143575.0,5682.0,0,private,259496.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,0,USA,united-states,0.0
18587,279987601.0,7435.0,2,private,281021.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,0,0,2,USA,united-states,0.0
14135,288931379.0,9967.0,2,private,343403.0,hs-grad,9.0,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states,0.0
9847,133117953.0,2472.0,1,private,96480.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,wife,white,female,3,0,2,USA,united-states,1.0
3568,132379796.0,6182.0,3,private,224207.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
15563,470671393.0,6902.0,3,private,186303.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
6116,364346677.0,7617.0,2,private,161141.0,some-college,10.0,married-civ-spouse,tech-support,husband,white,male,0,0,,USA,united-states,0.0
27827,816209006.0,7834.0,2,private,274363.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,GBR,england,1.0
22436,179905051.0,7572.0,3,private,53540.0,some-college,10.0,divorced,prof-specialty,not-in-family,black,female,0,0,2,USA,united-states,1.0
3178,653689569.0,1718.0,4,self-emp-not-inc,353808.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
19576,652629709.0,8681.0,0,private,306593.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,0.0
9499,975428359.0,828.0,0,private,100790.0,hs-grad,9.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
6099,975066786.0,6329.0,2,private,267556.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states,0.0
23413,293357647.0,3964.0,0,private,192711.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,female,0,0,2,USA,united-states,0.0
16959,695607463.0,2503.0,0,private,284317.0,bachelors,13.0,never-married,other-service,own-child,white,female,0,0,1,USA,united-states,0.0
10552,138038569.0,1448.0,2,local-gov,334039.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
23040,292658729.0,5175.0,3,private,179955.0,some-college,10.0,widowed,transport-moving,unmarried,white,female,0,0,1,UMI,outlying-us(guam-usvi-etc),0.0
23499,447875712.0,1165.0,4,private,51744.0,masters,14.0,never-married,exec-managerial,not-in-family,black,male,0,0,3,USA,united-states,1.0
13994,232564715.0,8529.0,1,private,491000.0,assoc-voc,11.0,divorced,prof-specialty,own-child,black,male,0,0,2,USA,united-states,0.0
26200,838724888.0,6232.0,3,private,123429.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
15635,639640875.0,9778.0,0,local-gov,514716.0,bachelors,13.0,never-married,adm-clerical,own-child,black,female,0,0,2,USA,united-states,0.0
6276,852479626.0,9948.0,0,private,41163.0,hs-grad,9.0,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states,0.0
9472,208185836.0,957.0,4,private,179743.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,3,0,USA,united-states,0.0
26453,685380850.0,6071.0,4,self-emp-inc,182158.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
13149,234725123.0,9826.0,3,local-gov,110327.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
11083,237321746.0,788.0,3,private,209057.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
22281,784814589.0,3438.0,3,private,168216.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
5724,615712121.0,8737.0,4,private,239450.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
10831,450102612.0,8180.0,0,private,216867.0,10th,6.0,never-married,other-service,other-relative,white,male,0,0,1,MEX,mexico,0.0
16653,911767206.0,8675.0,1,self-emp-not-inc,263081.0,some-college,10.0,never-married,other-service,not-in-family,black,male,0,0,4,USA,united-states,0.0
629,634876223.0,989.0,4,self-emp-not-inc,147140.0,7th-8th,4.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,1.0
11970,732011051.0,4989.0,4,private,34269.0,hs-grad,9.0,widowed,transport-moving,unmarried,white,male,0,1,2,USA,united-states,1.0
19465,710168385.0,7266.0,3,private,215990.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
19850,746370837.0,4197.0,2,private,241998.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,3,0,2,USA,united-states,1.0
6430,436703067.0,7341.0,0,,256179.0,some-college,10.0,never-married,,own-child,white,male,1,0,0,USA,united-states,0.0
3374,341212165.0,5530.0,0,private,165532.0,some-college,10.0,never-married,sales,own-child,white,male,0,0,0,USA,united-states,0.0
23446,441125929.0,8563.0,3,private,117605.0,9th,5.0,divorced,sales,not-in-family,white,male,0,0,1,USA,united-states,0.0
12588,867646939.0,8328.0,0,private,144516.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,0,0,2,USA,united-states,0.0
27840,117528359.0,4650.0,4,private,212864.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
21927,872722596.0,3175.0,0,private,94662.0,assoc-voc,11.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
13760,551782833.0,7150.0,3,private,213140.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
10238,698556625.0,2357.0,1,self-emp-not-inc,93930.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
20740,572291532.0,412.0,3,private,91608.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,1.0
2113,874726352.0,3538.0,1,private,32220.0,assoc-acdm,12.0,never-married,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states,0.0
24603,867447350.0,4193.0,3,state-gov,205949.0,assoc-acdm,12.0,divorced,adm-clerical,unmarried,amer-indian-eskimo,female,0,0,2,USA,united-states,0.0
3216,926435206.0,5767.0,1,local-gov,297322.0,some-college,10.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states,1.0
13125,637963091.0,4403.0,0,private,236696.0,bachelors,13.0,never-married,tech-support,not-in-family,white,male,0,0,3,TWN,taiwan,0.0
3814,661848644.0,2801.0,2,private,258888.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,USA,united-states,1.0
8321,849852366.0,6901.0,3,self-emp-inc,132178.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
3155,637971709.0,6398.0,2,private,144169.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
14296,132681558.0,2372.0,0,private,196643.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
2278,938799175.0,2832.0,2,private,38948.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
4599,397414045.0,3432.0,2,private,383566.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,GBR,england,1.0
13,898625726.0,7734.0,0,private,138037.0,bachelors,13.0,never-married,prof-specialty,own-child,white,male,0,1,3,USA,united-states,0.0
1646,850264387.0,571.0,1,private,52240.0,some-college,10.0,never-married,sales,not-in-family,black,female,0,0,2,USA,united-states,0.0
17909,534663315.0,4901.0,3,private,221336.0,hs-grad,9.0,widowed,other-service,unmarried,asian-pac-islander,female,0,0,2,PHL,philippines,0.0
2365,581432431.0,253.0,0,private,145477.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
4648,790688197.0,1346.0,0,private,33616.0,hs-grad,9.0,never-married,other-service,unmarried,white,female,0,0,1,USA,united-states,0.0
12197,467305415.0,1980.0,3,self-emp-inc,214994.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
374,423929970.0,2544.0,2,private,130760.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
25762,251361963.0,3979.0,3,private,162205.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,2,0,4,USA,united-states,1.0
22861,588264439.0,6409.0,0,private,178390.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
525,871401271.0,8437.0,1,private,198493.0,assoc-acdm,12.0,never-married,adm-clerical,other-relative,white,male,0,0,1,USA,united-states,0.0
9131,395290330.0,6610.0,1,local-gov,155781.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,2,0,3,USA,united-states,0.0
11561,935871566.0,8423.0,1,private,224512.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
13910,643630824.0,9319.0,2,private,163322.0,some-college,10.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
12765,697626369.0,4049.0,0,private,194228.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
23279,654487945.0,1497.0,4,,365350.0,5th-6th,3.0,married-spouse-absent,,not-in-family,white,male,0,0,1,USA,united-states,0.0
19975,416234194.0,9367.0,1,private,72887.0,hs-grad,9.0,never-married,handlers-cleaners,other-relative,asian-pac-islander,male,0,0,2,USA,united-states,0.0
24288,862378525.0,1223.0,0,private,248990.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,GTM,guatemala,0.0
19342,738701725.0,8875.0,4,private,272087.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
529,184048429.0,740.0,2,private,226902.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
15596,411415285.0,4019.0,0,,426589.0,hs-grad,9.0,never-married,,own-child,white,female,0,0,0,USA,united-states,0.0
20098,441404821.0,7403.0,1,private,184596.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,2,0,3,USA,united-states,0.0
21116,169990263.0,5382.0,0,private,224785.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,2,4,USA,united-states,0.0
9461,944615461.0,160.0,3,federal-gov,195437.0,assoc-acdm,12.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,USA,united-states,1.0
12473,237469498.0,5816.0,4,self-emp-not-inc,104001.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
17778,826649460.0,812.0,4,,,bachelors,13.0,married-civ-spouse,,husband,white,male,0,3,2,USA,united-states,1.0
12201,791862738.0,4075.0,0,private,71864.0,some-college,10.0,never-married,craft-repair,own-child,white,female,0,0,1,USA,united-states,0.0
12582,157513463.0,7675.0,0,private,118693.0,assoc-voc,11.0,never-married,tech-support,not-in-family,white,male,0,0,2,USA,united-states,0.0
11171,721737335.0,4298.0,2,private,187702.0,some-college,10.0,never-married,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,1.0
27674,160193901.0,4047.0,0,private,378114.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
12003,967474164.0,8443.0,0,private,115215.0,hs-grad,9.0,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0.0
22015,844645436.0,8719.0,1,self-emp-not-inc,346605.0,some-college,10.0,divorced,other-service,unmarried,white,female,0,0,0,USA,united-states,0.0
6563,364356751.0,5081.0,1,private,96483.0,assoc-acdm,12.0,never-married,adm-clerical,not-in-family,asian-pac-islander,female,3,0,3,USA,united-states,1.0
4703,573713727.0,549.0,3,private,152810.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
15282,808411231.0,495.0,1,private,467936.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,MEX,mexico,0.0
18096,105629242.0,6143.0,4,self-emp-inc,115880.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
15921,516168611.0,5232.0,4,self-emp-inc,119938.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
27531,923204775.0,6279.0,1,private,173858.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,other-relative,asian-pac-islander,male,0,3,2,CHN,china,0.0
955,359064717.0,9415.0,0,private,195532.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,3,0,2,USA,united-states,1.0
6675,502101053.0,6955.0,1,local-gov,287737.0,some-college,10.0,never-married,protective-serv,not-in-family,white,female,1,0,2,USA,united-states,0.0
3453,232027770.0,8137.0,3,private,33669.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,0.0
12803,388703440.0,8941.0,2,self-emp-inc,260960.0,bachelors,13.0,divorced,farming-fishing,not-in-family,white,male,0,0,1,USA,united-states,0.0
15140,146389001.0,2779.0,4,private,161472.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
8595,502866410.0,992.0,0,private,219671.0,some-college,10.0,never-married,prof-specialty,not-in-family,white,female,0,0,0,USA,united-states,0.0
2071,639063508.0,4767.0,1,private,396745.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,4,3,USA,united-states,1.0
956,573486074.0,1809.0,2,private,175943.0,hs-grad,9.0,married-civ-spouse,sales,other-relative,white,female,0,0,0,USA,united-states,0.0
16542,233668176.0,8257.0,4,state-gov,193602.0,some-college,10.0,widowed,exec-managerial,not-in-family,black,male,4,0,2,USA,united-states,1.0
14036,509602602.0,6836.0,0,private,180060.0,assoc-acdm,12.0,never-married,craft-repair,not-in-family,white,male,1,0,2,USA,united-states,0.0
7005,659036459.0,118.0,0,private,169905.0,assoc-voc,11.0,never-married,sales,not-in-family,white,male,4,0,2,USA,united-states,1.0
25478,222110534.0,128.0,1,self-emp-not-inc,112115.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,1.0
352,129540365.0,9923.0,0,private,154941.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
13518,441028497.0,5448.0,0,self-emp-not-inc,174907.0,some-college,10.0,never-married,prof-specialty,own-child,white,female,0,0,0,USA,united-states,0.0
22462,609169444.0,3112.0,2,private,287306.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1.0
16309,580651109.0,7291.0,4,private,121912.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
6236,577205949.0,9955.0,2,private,96321.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
12732,999531821.0,3463.0,0,private,287681.0,hs-grad,,never-married,machine-op-inspct,own-child,white,male,0,0,2,MEX,mexico,0.0
8946,208947321.0,5129.0,2,self-emp-not-inc,26892.0,bachelors,13.0,married-af-spouse,prof-specialty,husband,white,male,2,0,3,USA,united-states,1.0
14025,696747497.0,3008.0,2,private,117728.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
26415,131307286.0,7409.0,4,private,274096.0,10th,6.0,divorced,transport-moving,not-in-family,white,male,0,0,0,USA,united-states,0.0
27835,794004543.0,7149.0,1,,135296.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,0,4,2,USA,united-states,1.0
2920,329225709.0,7860.0,3,private,156612.0,12th,8.0,divorced,transport-moving,not-in-family,white,female,0,0,2,USA,united-states,0.0
24887,106506892.0,298.0,2,federal-gov,135500.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,1.0
15711,763510576.0,578.0,0,private,446839.0,hs-grad,9.0,never-married,sales,not-in-family,white,male,0,0,1,USA,united-states,0.0
4644,599125688.0,7253.0,4,federal-gov,258124.0,masters,14.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,ITA,italy,1.0
661,964599933.0,4894.0,1,private,333541.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,0,1,USA,united-states,0.0
16082,814072124.0,4096.0,2,private,34419.0,bachelors,13.0,never-married,transport-moving,not-in-family,white,male,0,0,1,USA,united-states,0.0
