id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country
2923,228653866.0,1189.0,3,private,121124.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states
16266,624719606.0,6146.0,3,private,278039.0,hs-grad,9.0,divorced,sales,not-in-family,white,male,0,0,3,USA,united-states
7952,813117195.0,785.0,1,private,155213.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states
4568,110399270.0,1806.0,0,private,219300.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states
15752,471843607.0,5777.0,3,private,204629.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
19513,669547509.0,6608.0,2,private,119098.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
741,920770055.0,2996.0,4,federal-gov,164021.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
25640,520494000.0,6044.0,4,,157403.0,prof-school,15.0,married-civ-spouse,,husband,white,male,2,0,0,USA,united-states
12369,538282178.0,1882.0,2,private,137225.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
2053,978815181.0,5613.0,2,private,277248.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,CUB,cuba
4936,891514210.0,4877.0,2,private,147372.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,USA,united-states
26561,897778545.0,142.0,1,private,255486.0,hs-grad,9.0,married-civ-spouse,other-service,husband,black,male,0,0,1,USA,united-states
15026,244112362.0,6333.0,4,state-gov,183657.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,1,USA,united-states
19672,395171473.0,4252.0,1,local-gov,226311.0,some-college,10.0,divorced,adm-clerical,own-child,white,female,0,0,2,USA,united-states
10700,339964270.0,231.0,0,,28967.0,some-college,10.0,never-married,,not-in-family,white,male,0,0,2,USA,united-states
19277,441068314.0,8699.0,3,private,178251.0,masters,14.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
2545,336186152.0,9881.0,,private,210867.0,11th,7.0,divorced,sales,own-child,white,male,0,0,2,USA,united-states
21723,331979758.0,4386.0,0,private,312017.0,some-college,10.0,never-married,protective-serv,own-child,white,male,0,0,2,DUE,germany
15380,202571964.0,6276.0,1,private,340018.0,10th,6.0,never-married,other-service,unmarried,black,female,0,0,2,USA,united-states
6136,215161061.0,2593.0,2,local-gov,212665.0,some-college,10.0,married-civ-spouse,protective-serv,husband,black,male,0,0,4,USA,united-states
101,535064229.0,778.0,2,private,234397.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,black,male,0,0,2,USA,united-states
20996,867598532.0,2113.0,3,private,273796.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,4,USA,united-states
14575,689314730.0,5661.0,2,private,117802.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,4,USA,united-states
133,803255654.0,6295.0,1,federal-gov,37274.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,0,USA,united-states
12354,706096446.0,7159.0,2,private,98389.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
6904,935358860.0,5273.0,1,private,198901.0,10th,6.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
222,336194881.0,7522.0,1,private,142038.0,hs-grad,9.0,married-civ-spouse,craft-repair,wife,white,female,0,0,2,USA,united-states
1827,695998381.0,7392.0,1,self-emp-not-inc,365110.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,0,USA,united-states
24074,132797125.0,9155.0,0,private,242136.0,hs-grad,9.0,divorced,machine-op-inspct,not-in-family,black,male,0,0,2,USA,united-states
2825,126527637.0,1801.0,2,local-gov,277533.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states
6179,853086836.0,9756.0,,private,447066.0,bachelors,13.0,married-civ-spouse,sales,husband,black,male,4,0,3,USA,united-states
12613,505825464.0,6070.0,2,self-emp-inc,51264.0,assoc-voc,11.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
3483,410890720.0,4838.0,1,private,426431.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
11028,513654771.0,6396.0,4,private,223911.0,some-college,10.0,married-spouse-absent,adm-clerical,unmarried,black,female,0,0,2,USA,united-states
24689,303622548.0,811.0,1,local-gov,177675.0,some-college,10.0,never-married,protective-serv,not-in-family,white,male,0,0,3,USA,united-states
1943,741447118.0,3675.0,0,private,43535.0,some-college,10.0,never-married,sales,not-in-family,white,female,0,0,2,USA,united-states
8922,418960806.0,8872.0,1,private,210150.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states
25767,352615212.0,8778.0,4,private,427770.0,12th,8.0,divorced,priv-house-serv,unmarried,black,female,0,0,1,USA,united-states
9698,294916755.0,1466.0,0,private,202203.0,bachelors,13.0,never-married,adm-clerical,unmarried,white,female,0,0,3,USA,united-states
26606,396460028.0,346.0,4,self-emp-not-inc,179594.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
5955,622136605.0,8521.0,3,federal-gov,102359.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,3,0,2,USA,united-states
4720,635902874.0,3473.0,3,private,201984.0,hs-grad,9.0,divorced,machine-op-inspct,unmarried,white,male,0,0,2,USA,united-states
15232,737120423.0,9073.0,1,private,171091.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states
9971,880014825.0,9357.0,2,private,56651.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
21351,695687823.0,9046.0,3,private,138944.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
21859,613118596.0,6238.0,0,private,289405.0,some-college,10.0,never-married,sales,own-child,white,male,0,2,0,USA,united-states
23519,278703816.0,5029.0,4,private,175942.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
27159,728763509.0,4822.0,2,private,160402.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
10664,169948616.0,1048.0,1,private,113453.0,bachelors,13.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,USA,united-states
20575,893652625.0,6467.0,1,private,119287.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,white,female,4,0,1,USA,united-states
27010,965006072.0,1530.0,1,state-gov,33945.0,bachelors,13.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
9736,473455407.0,6048.0,3,private,350759.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
8757,610565621.0,4469.0,3,private,102444.0,7th-8th,4.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
26152,393502656.0,5546.0,2,local-gov,202027.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
8829,412316028.0,6151.0,2,private,114765.0,10th,6.0,never-married,other-service,unmarried,white,female,0,0,1,USA,united-states
239,358321444.0,7500.0,0,self-emp-not-inc,267396.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states
2012,662685698.0,7923.0,3,federal-gov,140516.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
10579,699829318.0,4112.0,1,private,130021.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states
6084,880457439.0,5461.0,2,local-gov,189956.0,bachelors,,married-civ-spouse,protective-serv,wife,black,female,4,0,2,USA,united-states
5096,733833577.0,2706.0,2,private,139012.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,0,2,PHL,philippines
14832,704484867.0,8038.0,0,private,99844.0,masters,14.0,never-married,prof-specialty,own-child,white,male,0,0,3,USA,united-states
7267,556156930.0,8092.0,0,private,144911.0,some-college,10.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states
27630,899031062.0,4085.0,0,private,376416.0,some-college,10.0,never-married,transport-moving,own-child,white,male,0,0,2,USA,united-states
20407,348310956.0,6582.0,2,local-gov,272166.0,bachelors,13.0,separated,prof-specialty,not-in-family,black,male,0,0,1,USA,united-states
2447,491415160.0,3114.0,4,private,156040.0,assoc-acdm,12.0,married-civ-spouse,machine-op-inspct,husband,black,male,0,2,2,USA,united-states
6095,316187057.0,7214.0,2,private,70055.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states
9755,785794215.0,2806.0,3,private,111469.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states
1498,482771928.0,9661.0,1,private,170154.0,assoc-acdm,12.0,separated,exec-managerial,unmarried,white,female,4,0,3,USA,united-states
24924,865027314.0,8678.0,2,private,198316.0,assoc-voc,11.0,divorced,craft-repair,not-in-family,white,male,0,0,1,USA,united-states
11466,480920331.0,3265.0,1,private,167049.0,bachelors,13.0,married-civ-spouse,priv-house-serv,wife,white,female,0,0,0,,united-states
15771,552731463.0,5215.0,0,private,238605.0,hs-grad,9.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states
21376,282208291.0,7924.0,4,local-gov,153914.0,hs-grad,9.0,widowed,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states
2733,842939468.0,7549.0,0,,265434.0,some-college,10.0,never-married,,own-child,white,female,0,0,0,USA,united-states
9008,235188694.0,7080.0,1,private,108431.0,some-college,10.0,never-married,craft-repair,not-in-family,black,male,0,0,2,USA,united-states
4851,160236980.0,704.0,0,,144114.0,10th,6.0,never-married,,own-child,white,male,0,0,2,USA,united-states
22926,302463200.0,9810.0,2,private,103759.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
23591,111391560.0,6551.0,3,private,95647.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
13512,173582444.0,220.0,0,private,151141.0,12th,8.0,never-married,sales,own-child,white,male,0,0,0,USA,united-states
5042,453612188.0,549.0,1,private,66692.0,some-college,10.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
9464,926542547.0,622.0,2,private,125550.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
12036,303386348.0,7769.0,1,private,309028.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states
2485,523499070.0,1474.0,3,private,24728.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,female,0,0,3,USA,united-states
6599,589428826.0,3745.0,1,private,156464.0,10th,6.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,USA,united-states
26689,763095090.0,4381.0,3,private,105449.0,bachelors,13.0,never-married,priv-house-serv,not-in-family,white,male,0,0,1,USA,united-states
3328,584273824.0,378.0,3,private,185283.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
19428,804735625.0,845.0,2,private,68798.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,0,1,USA,united-states
22060,298624424.0,5058.0,0,federal-gov,169003.0,12th,8.0,never-married,adm-clerical,own-child,black,male,0,0,1,USA,united-states
10124,330714826.0,4176.0,2,private,34113.0,hs-grad,9.0,never-married,exec-managerial,not-in-family,amer-indian-eskimo,male,2,0,2,USA,united-states
3519,539896124.0,8885.0,2,self-emp-inc,45054.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
829,235075198.0,3295.0,4,private,104613.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
3988,776632763.0,4876.0,1,private,158438.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
23162,985285075.0,8348.0,3,state-gov,148171.0,doctorate,16.0,divorced,prof-specialty,unmarried,white,male,0,0,3,FRA,france
25841,998556531.0,6316.0,2,private,202466.0,hs-grad,9.0,divorced,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states
4653,127034489.0,8259.0,0,private,145005.0,some-college,10.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states
16162,727992570.0,6946.0,3,private,295896.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
10631,439504938.0,9230.0,3,local-gov,246891.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states
4490,110819826.0,9042.0,1,private,116138.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,4,0,3,USA,united-states
6835,705234046.0,5941.0,2,private,109351.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states
9729,781214301.0,2972.0,3,private,144514.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,2,2,USA,united-states
21190,378717505.0,2873.0,2,private,106113.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
24800,356883525.0,4395.0,1,private,357145.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,3,USA,united-states
8247,311803387.0,8854.0,3,private,249322.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,3,0,3,USA,united-states
6292,371709022.0,5632.0,4,local-gov,200764.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,0,USA,united-states
15112,604002573.0,7426.0,2,self-emp-not-inc,191342.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,3,ZAF,south
18741,671193213.0,3857.0,4,self-emp-not-inc,163510.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,4,3,USA,united-states
16177,119239849.0,103.0,2,private,320744.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,,2,USA,united-states
12421,303687853.0,494.0,1,private,189759.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states
26466,965068463.0,243.0,2,private,143003.0,masters,14.0,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,2,2,CHN,china
23315,276382472.0,3984.0,0,private,118186.0,some-college,10.0,never-married,sales,own-child,black,female,0,0,0,USA,united-states
26842,801205010.0,2780.0,3,local-gov,120521.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,amer-indian-eskimo,male,0,0,3,USA,united-states
18764,582672247.0,4478.0,0,state-gov,279243.0,some-college,10.0,never-married,protective-serv,not-in-family,white,male,0,0,2,USA,united-states
26137,778115837.0,4902.0,1,private,791084.0,some-college,10.0,never-married,craft-repair,own-child,white,male,0,0,3,USA,united-states
15174,972167023.0,8074.0,3,private,186256.0,prof-school,15.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
5045,742180460.0,1913.0,0,private,335522.0,9th,5.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,2,MEX,mexico
7667,409098009.0,8280.0,1,private,79586.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,2,PHL,philippines
23993,390857490.0,5747.0,1,private,318982.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
25779,390787834.0,4383.0,1,private,299422.0,7th-8th,4.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,MEX,mexico
23549,171098181.0,4099.0,0,private,410632.0,some-college,10.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states
13608,245832793.0,7211.0,0,private,154210.0,some-college,10.0,never-married,adm-clerical,other-relative,asian-pac-islander,male,0,0,0,PRI,puerto-rico
3429,705746195.0,3178.0,3,private,236858.0,11th,7.0,divorced,other-service,not-in-family,white,female,0,0,1,USA,united-states
22833,263222638.0,3788.0,1,private,236415.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
20804,624625028.0,7506.0,3,private,274883.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
10610,128720601.0,5945.0,4,private,256466.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,3,PHL,philippines
22567,308101814.0,314.0,3,self-emp-inc,58359.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states
6600,726760710.0,291.0,1,self-emp-inc,455995.0,some-college,10.0,never-married,exec-managerial,not-in-family,white,male,0,0,4,USA,united-states
12281,561864466.0,5462.0,2,self-emp-inc,207578.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,USA,united-states
7713,381008645.0,2505.0,1,,304872.0,some-college,10.0,widowed,,unmarried,white,female,0,0,2,USA,united-states
24499,873542492.0,3664.0,2,private,135289.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
18166,732344494.0,3406.0,3,private,106255.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
13385,969372138.0,902.0,1,private,37359.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states
18794,805351721.0,4694.0,1,private,178469.0,hs-grad,9.0,never-married,sales,not-in-family,white,female,0,0,2,USA,united-states
